timeProcessed,filename,score,detect
17-06-2024_03:39:26,./image/17-06-2024_03:39:25.jpg,0.8562273383140564,1
17-06-2024_03:39:27,./image/17-06-2024_03:39:27.jpg,0,0
17-06-2024_03:39:32,./image/17-06-2024_03:39:32.jpg,0,0
17-06-2024_03:39:34,./image/17-06-2024_03:39:33.jpg,0.818835973739624,1
17-06-2024_03:39:38,./image/17-06-2024_03:39:38.jpg,0,0
17-06-2024_03:39:40,./image/17-06-2024_03:39:39.jpg,0,0
17-06-2024_03:39:45,./image/17-06-2024_03:39:44.jpg,0,0
17-06-2024_03:39:46,./image/17-06-2024_03:39:45.jpg,0,0
17-06-2024_03:39:51,./image/17-06-2024_03:39:50.jpg,0.6928867697715759,1
17-06-2024_03:39:52,./image/17-06-2024_03:39:51.jpg,0,0
17-06-2024_03:39:57,./image/17-06-2024_03:39:56.jpg,0,0
17-06-2024_03:39:58,./image/17-06-2024_03:39:57.jpg,0,0
17-06-2024_03:40:04,./image/17-06-2024_03:40:03.jpg,0,0
17-06-2024_03:40:09,./image/17-06-2024_03:40:08.jpg,0,0
17-06-2024_03:40:10,./image/17-06-2024_03:40:09.jpg,0,0
17-06-2024_03:40:15,./image/17-06-2024_03:40:14.jpg,0,0
17-06-2024_03:40:16,./image/17-06-2024_03:40:15.jpg,0,0
17-06-2024_03:40:21,./image/17-06-2024_03:40:20.jpg,0,0
17-06-2024_03:40:22,./image/17-06-2024_03:40:21.jpg,0,0
17-06-2024_03:40:27,./image/17-06-2024_03:40:26.jpg,0,0
17-06-2024_03:40:28,./image/17-06-2024_03:40:28.jpg,0,0
17-06-2024_03:40:33,./image/17-06-2024_03:40:32.jpg,0,0
17-06-2024_03:40:34,./image/17-06-2024_03:40:34.jpg,0,0
17-06-2024_03:40:39,./image/17-06-2024_03:40:38.jpg,0,0
17-06-2024_03:40:40,./image/17-06-2024_03:40:40.jpg,0,0
17-06-2024_03:40:45,./image/17-06-2024_03:40:45.jpg,0,0
17-06-2024_03:40:46,./image/17-06-2024_03:40:46.jpg,0,0
17-06-2024_03:40:51,./image/17-06-2024_03:40:51.jpg,0,0
17-06-2024_03:40:53,./image/17-06-2024_03:40:52.jpg,0,0
17-06-2024_03:40:57,./image/17-06-2024_03:40:57.jpg,0,0
17-06-2024_03:40:59,./image/17-06-2024_03:40:58.jpg,0,0
17-06-2024_03:41:04,./image/17-06-2024_03:41:03.jpg,0,0
17-06-2024_03:41:05,./image/17-06-2024_03:41:04.jpg,0.5842568874359131,1
17-06-2024_03:41:10,./image/17-06-2024_03:41:09.jpg,0,0
17-06-2024_03:41:11,./image/17-06-2024_03:41:10.jpg,0,0
17-06-2024_03:41:16,./image/17-06-2024_03:41:15.jpg,0,0
17-06-2024_03:41:17,./image/17-06-2024_03:41:16.jpg,0,0
17-06-2024_03:41:22,./image/17-06-2024_03:41:21.jpg,0,0
17-06-2024_03:41:23,./image/17-06-2024_03:41:22.jpg,0,0
17-06-2024_03:41:28,./image/17-06-2024_03:41:27.jpg,0,0
17-06-2024_03:41:29,./image/17-06-2024_03:41:28.jpg,0,0
17-06-2024_03:41:34,./image/17-06-2024_03:41:33.jpg,0,0
17-06-2024_03:41:35,./image/17-06-2024_03:41:34.jpg,0,0
17-06-2024_03:41:40,./image/17-06-2024_03:41:39.jpg,0,0
17-06-2024_03:41:41,./image/17-06-2024_03:41:40.jpg,0,0
17-06-2024_03:41:46,./image/17-06-2024_03:41:45.jpg,0,0
17-06-2024_03:41:47,./image/17-06-2024_03:41:47.jpg,0.6090354919433594,1
17-06-2024_03:41:52,./image/17-06-2024_03:41:52.jpg,0,0
17-06-2024_03:41:53,./image/17-06-2024_03:41:53.jpg,0,0
17-06-2024_03:41:58,./image/17-06-2024_03:41:58.jpg,0,0
17-06-2024_03:41:59,./image/17-06-2024_03:41:59.jpg,0,0
17-06-2024_03:42:04,./image/17-06-2024_03:42:04.jpg,0,0
17-06-2024_03:42:05,./image/17-06-2024_03:42:05.jpg,0,0
17-06-2024_03:42:11,./image/17-06-2024_03:42:10.jpg,0,0
17-06-2024_03:42:12,./image/17-06-2024_03:42:11.jpg,0,0
17-06-2024_03:42:17,./image/17-06-2024_03:42:16.jpg,0,0
17-06-2024_03:42:18,./image/17-06-2024_03:42:17.jpg,0,0
17-06-2024_03:42:23,./image/17-06-2024_03:42:22.jpg,0,0
17-06-2024_03:42:24,./image/17-06-2024_03:42:23.jpg,0,0
17-06-2024_03:42:29,./image/17-06-2024_03:42:28.jpg,0,0
17-06-2024_03:42:30,./image/17-06-2024_03:42:29.jpg,0,0
17-06-2024_03:42:35,./image/17-06-2024_03:42:34.jpg,0,0
17-06-2024_03:42:36,./image/17-06-2024_03:42:35.jpg,0,0
17-06-2024_03:42:41,./image/17-06-2024_03:42:40.jpg,0,0
17-06-2024_03:42:42,./image/17-06-2024_03:42:41.jpg,0,0
17-06-2024_03:42:47,./image/17-06-2024_03:42:46.jpg,0,0
17-06-2024_03:42:48,./image/17-06-2024_03:42:47.jpg,0,0
17-06-2024_03:42:53,./image/17-06-2024_03:42:52.jpg,0,0
17-06-2024_03:42:54,./image/17-06-2024_03:42:53.jpg,0,0
17-06-2024_03:42:59,./image/17-06-2024_03:42:59.jpg,0,0
17-06-2024_03:43:00,./image/17-06-2024_03:43:00.jpg,0,0
17-06-2024_03:43:05,./image/17-06-2024_03:43:05.jpg,0,0
17-06-2024_03:43:07,./image/17-06-2024_03:43:06.jpg,0,0
17-06-2024_03:43:11,./image/17-06-2024_03:43:11.jpg,0,0
17-06-2024_03:43:12,./image/17-06-2024_03:43:12.jpg,0,0
17-06-2024_03:43:17,./image/17-06-2024_03:43:17.jpg,0,0
17-06-2024_03:43:24,./image/17-06-2024_03:43:23.jpg,0,0
17-06-2024_03:43:30,./image/17-06-2024_03:43:29.jpg,0,0
17-06-2024_03:43:31,./image/17-06-2024_03:43:30.jpg,0,0
17-06-2024_03:43:36,./image/17-06-2024_03:43:35.jpg,0,0
17-06-2024_03:43:37,./image/17-06-2024_03:43:36.jpg,0,0
17-06-2024_03:43:42,./image/17-06-2024_03:43:41.jpg,0,0
17-06-2024_03:43:43,./image/17-06-2024_03:43:42.jpg,0,0
17-06-2024_03:43:48,./image/17-06-2024_03:43:47.jpg,0,0
17-06-2024_03:43:49,./image/17-06-2024_03:43:48.jpg,0,0
17-06-2024_03:43:54,./image/17-06-2024_03:43:53.jpg,0,0
17-06-2024_03:43:55,./image/17-06-2024_03:43:54.jpg,0,0
17-06-2024_03:44:01,./image/17-06-2024_03:44:00.jpg,0,0
17-06-2024_03:44:06,./image/17-06-2024_03:44:05.jpg,0,0
17-06-2024_03:44:07,./image/17-06-2024_03:44:06.jpg,0.5147049427032471,1
17-06-2024_03:44:12,./image/17-06-2024_03:44:11.jpg,0,0
17-06-2024_03:44:13,./image/17-06-2024_03:44:13.jpg,0,0
17-06-2024_03:44:18,./image/17-06-2024_03:44:18.jpg,0,0
17-06-2024_03:44:19,./image/17-06-2024_03:44:19.jpg,0,0
17-06-2024_03:44:24,./image/17-06-2024_03:44:24.jpg,0,0
17-06-2024_03:44:25,./image/17-06-2024_03:44:25.jpg,0,0
17-06-2024_03:44:30,./image/17-06-2024_03:44:30.jpg,0,0
17-06-2024_03:44:32,./image/17-06-2024_03:44:31.jpg,0,0
17-06-2024_03:44:37,./image/17-06-2024_03:44:36.jpg,0,0
17-06-2024_03:44:38,./image/17-06-2024_03:44:37.jpg,0,0
17-06-2024_03:44:43,./image/17-06-2024_03:44:42.jpg,0,0
17-06-2024_03:44:44,./image/17-06-2024_03:44:43.jpg,0,0
17-06-2024_03:44:49,./image/17-06-2024_03:44:48.jpg,0,0
17-06-2024_03:44:50,./image/17-06-2024_03:44:49.jpg,0,0
17-06-2024_03:44:55,./image/17-06-2024_03:44:54.jpg,0.7019631862640381,1
17-06-2024_03:44:56,./image/17-06-2024_03:44:55.jpg,0,0
17-06-2024_03:45:01,./image/17-06-2024_03:45:00.jpg,0,0
17-06-2024_03:45:02,./image/17-06-2024_03:45:01.jpg,0,0
17-06-2024_03:45:07,./image/17-06-2024_03:45:06.jpg,0,0
17-06-2024_03:45:08,./image/17-06-2024_03:45:07.jpg,0,0
17-06-2024_03:45:13,./image/17-06-2024_03:45:12.jpg,0,0
17-06-2024_03:45:14,./image/17-06-2024_03:45:13.jpg,0,0
17-06-2024_03:45:19,./image/17-06-2024_03:45:18.jpg,0,0
17-06-2024_03:45:20,./image/17-06-2024_03:45:19.jpg,0,0
17-06-2024_03:45:25,./image/17-06-2024_03:45:25.jpg,0,0
17-06-2024_03:45:26,./image/17-06-2024_03:45:26.jpg,0,0
17-06-2024_03:45:31,./image/17-06-2024_03:45:31.jpg,0,0
17-06-2024_03:45:37,./image/17-06-2024_03:45:37.jpg,0,0
17-06-2024_03:45:44,./image/17-06-2024_03:45:43.jpg,0,0
17-06-2024_03:45:50,./image/17-06-2024_03:45:49.jpg,0,0
17-06-2024_03:45:56,./image/17-06-2024_03:45:55.jpg,0,0
17-06-2024_03:45:57,./image/17-06-2024_03:45:56.jpg,0,0
17-06-2024_03:46:02,./image/17-06-2024_03:46:01.jpg,0,0
17-06-2024_03:46:03,./image/17-06-2024_03:46:02.jpg,0,0
17-06-2024_03:46:08,./image/17-06-2024_03:46:07.jpg,0,0
17-06-2024_03:46:09,./image/17-06-2024_03:46:08.jpg,0,0
17-06-2024_03:46:14,./image/17-06-2024_03:46:13.jpg,0,0
17-06-2024_03:46:15,./image/17-06-2024_03:46:14.jpg,0,0
17-06-2024_03:46:20,./image/17-06-2024_03:46:19.jpg,0.6725168824195862,1
17-06-2024_03:46:21,./image/17-06-2024_03:46:20.jpg,0,0
17-06-2024_03:46:26,./image/17-06-2024_03:46:25.jpg,0,0
17-06-2024_03:46:27,./image/17-06-2024_03:46:26.jpg,0,0
17-06-2024_03:46:32,./image/17-06-2024_03:46:32.jpg,0,0
17-06-2024_03:46:38,./image/17-06-2024_03:46:38.jpg,0,0
17-06-2024_03:46:45,./image/17-06-2024_03:46:44.jpg,0,0
17-06-2024_03:46:45,./image/17-06-2024_03:46:45.jpg,0,0
17-06-2024_03:46:51,./image/17-06-2024_03:46:50.jpg,0,0
17-06-2024_03:46:51,./image/17-06-2024_03:46:51.jpg,0,0
17-06-2024_03:46:57,./image/17-06-2024_03:46:56.jpg,0,0
17-06-2024_03:46:58,./image/17-06-2024_03:46:57.jpg,0,0
17-06-2024_03:47:03,./image/17-06-2024_03:47:02.jpg,0,0
17-06-2024_03:47:04,./image/17-06-2024_03:47:03.jpg,0,0
17-06-2024_03:47:09,./image/17-06-2024_03:47:08.jpg,0,0
17-06-2024_03:47:10,./image/17-06-2024_03:47:09.jpg,0,0
17-06-2024_03:47:15,./image/17-06-2024_03:47:14.jpg,0,0
17-06-2024_03:47:16,./image/17-06-2024_03:47:15.jpg,0,0
17-06-2024_03:47:21,./image/17-06-2024_03:47:20.jpg,0,0
17-06-2024_03:47:22,./image/17-06-2024_03:47:21.jpg,0,0
17-06-2024_03:47:27,./image/17-06-2024_03:47:26.jpg,0,0
17-06-2024_03:47:28,./image/17-06-2024_03:47:27.jpg,0,0
17-06-2024_03:47:33,./image/17-06-2024_03:47:32.jpg,0,0
17-06-2024_03:47:39,./image/17-06-2024_03:47:39.jpg,0,0
17-06-2024_03:47:45,./image/17-06-2024_03:47:45.jpg,0,0
17-06-2024_03:47:51,./image/17-06-2024_03:47:51.jpg,0,0
17-06-2024_03:47:52,./image/17-06-2024_03:47:52.jpg,0,0
17-06-2024_03:47:58,./image/17-06-2024_03:47:57.jpg,0,0
17-06-2024_03:47:58,./image/17-06-2024_03:47:58.jpg,0,0
17-06-2024_03:48:04,./image/17-06-2024_03:48:03.jpg,0,0
17-06-2024_03:48:05,./image/17-06-2024_03:48:04.jpg,0,0
17-06-2024_03:48:10,./image/17-06-2024_03:48:09.jpg,0,0
17-06-2024_03:48:11,./image/17-06-2024_03:48:10.jpg,0,0
17-06-2024_03:48:16,./image/17-06-2024_03:48:15.jpg,0,0
17-06-2024_03:48:17,./image/17-06-2024_03:48:16.jpg,0,0
17-06-2024_03:48:22,./image/17-06-2024_03:48:21.jpg,0,0
17-06-2024_03:48:23,./image/17-06-2024_03:48:22.jpg,0,0
17-06-2024_03:48:28,./image/17-06-2024_03:48:27.jpg,0,0
17-06-2024_03:48:29,./image/17-06-2024_03:48:28.jpg,0,0
17-06-2024_03:48:34,./image/17-06-2024_03:48:33.jpg,0,0
17-06-2024_03:48:35,./image/17-06-2024_03:48:34.jpg,0,0
17-06-2024_03:48:40,./image/17-06-2024_03:48:39.jpg,0,0
17-06-2024_03:48:41,./image/17-06-2024_03:48:40.jpg,0,0
17-06-2024_03:48:46,./image/17-06-2024_03:48:46.jpg,0,0
17-06-2024_03:48:52,./image/17-06-2024_03:48:52.jpg,0,0
17-06-2024_03:48:58,./image/17-06-2024_03:48:58.jpg,0,0
17-06-2024_03:48:59,./image/17-06-2024_03:48:59.jpg,0,0
17-06-2024_03:49:04,./image/17-06-2024_03:49:04.jpg,0,0
17-06-2024_03:49:11,./image/17-06-2024_03:49:10.jpg,0,0
17-06-2024_03:49:11,./image/17-06-2024_03:49:11.jpg,0,0
17-06-2024_03:49:17,./image/17-06-2024_03:49:16.jpg,0,0
17-06-2024_03:49:18,./image/17-06-2024_03:49:17.jpg,0,0
17-06-2024_03:49:23,./image/17-06-2024_03:49:22.jpg,0,0
17-06-2024_03:49:24,./image/17-06-2024_03:49:23.jpg,0,0
17-06-2024_03:49:29,./image/17-06-2024_03:49:28.jpg,0,0
17-06-2024_03:49:30,./image/17-06-2024_03:49:29.jpg,0,0
17-06-2024_03:49:35,./image/17-06-2024_03:49:34.jpg,0,0
17-06-2024_03:49:36,./image/17-06-2024_03:49:35.jpg,0,0
17-06-2024_03:49:41,./image/17-06-2024_03:49:40.jpg,0,0
17-06-2024_03:49:42,./image/17-06-2024_03:49:41.jpg,0,0
17-06-2024_03:49:47,./image/17-06-2024_03:49:46.jpg,0,0
17-06-2024_03:49:48,./image/17-06-2024_03:49:47.jpg,0,0
17-06-2024_03:49:53,./image/17-06-2024_03:49:53.jpg,0,0
17-06-2024_03:49:59,./image/17-06-2024_03:49:59.jpg,0,0
17-06-2024_03:50:05,./image/17-06-2024_03:50:05.jpg,0,0
17-06-2024_03:50:12,./image/17-06-2024_03:50:11.jpg,0,0
17-06-2024_03:50:12,./image/17-06-2024_03:50:12.jpg,0,0
17-06-2024_03:50:18,./image/17-06-2024_03:50:17.jpg,0,0
17-06-2024_03:50:18,./image/17-06-2024_03:50:18.jpg,0,0
17-06-2024_03:50:24,./image/17-06-2024_03:50:23.jpg,0,0
17-06-2024_03:50:24,./image/17-06-2024_03:50:24.jpg,0,0
17-06-2024_03:50:30,./image/17-06-2024_03:50:29.jpg,0,0
17-06-2024_03:50:31,./image/17-06-2024_03:50:30.jpg,0,0
17-06-2024_03:50:36,./image/17-06-2024_03:50:35.jpg,0,0
17-06-2024_03:50:37,./image/17-06-2024_03:50:36.jpg,0,0
17-06-2024_03:50:42,./image/17-06-2024_03:50:41.jpg,0,0
17-06-2024_03:50:43,./image/17-06-2024_03:50:42.jpg,0,0
17-06-2024_03:50:48,./image/17-06-2024_03:50:47.jpg,0,0
17-06-2024_03:50:49,./image/17-06-2024_03:50:48.jpg,0,0
17-06-2024_03:50:54,./image/17-06-2024_03:50:53.jpg,0,0
17-06-2024_03:50:55,./image/17-06-2024_03:50:54.jpg,0,0
17-06-2024_03:51:00,./image/17-06-2024_03:51:00.jpg,0,0
17-06-2024_03:51:06,./image/17-06-2024_03:51:06.jpg,0,0
17-06-2024_03:51:07,./image/17-06-2024_03:51:07.jpg,0,0
17-06-2024_03:51:13,./image/17-06-2024_03:51:12.jpg,0,0
17-06-2024_03:51:13,./image/17-06-2024_03:51:13.jpg,0,0
17-06-2024_03:51:18,./image/17-06-2024_03:51:18.jpg,0,0
17-06-2024_03:51:19,./image/17-06-2024_03:51:19.jpg,0,0
17-06-2024_03:51:25,./image/17-06-2024_03:51:24.jpg,0,0
17-06-2024_03:51:26,./image/17-06-2024_03:51:25.jpg,0,0
17-06-2024_03:51:31,./image/17-06-2024_03:51:30.jpg,0,0
17-06-2024_03:51:32,./image/17-06-2024_03:51:31.jpg,0,0
17-06-2024_03:51:37,./image/17-06-2024_03:51:36.jpg,0,0
17-06-2024_03:51:38,./image/17-06-2024_03:51:37.jpg,0,0
17-06-2024_03:51:43,./image/17-06-2024_03:51:42.jpg,0,0
17-06-2024_03:51:44,./image/17-06-2024_03:51:43.jpg,0,0
17-06-2024_03:51:49,./image/17-06-2024_03:51:48.jpg,0,0
17-06-2024_03:51:50,./image/17-06-2024_03:51:49.jpg,0,0
17-06-2024_03:51:55,./image/17-06-2024_03:51:54.jpg,0,0
17-06-2024_03:51:56,./image/17-06-2024_03:51:55.jpg,0,0
17-06-2024_03:52:01,./image/17-06-2024_03:52:00.jpg,0,0
17-06-2024_03:52:02,./image/17-06-2024_03:52:01.jpg,0,0
17-06-2024_03:52:07,./image/17-06-2024_03:52:07.jpg,0,0
17-06-2024_03:52:13,./image/17-06-2024_03:52:13.jpg,0,0
17-06-2024_03:52:19,./image/17-06-2024_03:52:19.jpg,0,0
17-06-2024_03:52:20,./image/17-06-2024_03:52:20.jpg,0,0
17-06-2024_03:52:26,./image/17-06-2024_03:52:25.jpg,0,0
17-06-2024_03:52:26,./image/17-06-2024_03:52:26.jpg,0,0
17-06-2024_03:52:32,./image/17-06-2024_03:52:31.jpg,0,0
17-06-2024_03:52:32,./image/17-06-2024_03:52:32.jpg,0,0
17-06-2024_03:52:38,./image/17-06-2024_03:52:37.jpg,0,0
17-06-2024_03:52:39,./image/17-06-2024_03:52:38.jpg,0,0
17-06-2024_03:52:44,./image/17-06-2024_03:52:43.jpg,0,0
17-06-2024_03:52:45,./image/17-06-2024_03:52:44.jpg,0,0
17-06-2024_03:52:50,./image/17-06-2024_03:52:49.jpg,0,0
17-06-2024_03:52:51,./image/17-06-2024_03:52:50.jpg,0,0
17-06-2024_03:52:56,./image/17-06-2024_03:52:55.jpg,0,0
17-06-2024_03:52:57,./image/17-06-2024_03:52:56.jpg,0,0
17-06-2024_03:53:02,./image/17-06-2024_03:53:01.jpg,0,0
17-06-2024_03:53:03,./image/17-06-2024_03:53:02.jpg,0,0
17-06-2024_03:53:08,./image/17-06-2024_03:53:07.jpg,0,0
17-06-2024_03:53:09,./image/17-06-2024_03:53:08.jpg,0,0
17-06-2024_03:53:14,./image/17-06-2024_03:53:14.jpg,0,0
17-06-2024_03:53:20,./image/17-06-2024_03:53:20.jpg,0,0
17-06-2024_03:53:26,./image/17-06-2024_03:53:26.jpg,0,0
17-06-2024_03:53:27,./image/17-06-2024_03:53:27.jpg,0,0
17-06-2024_03:53:33,./image/17-06-2024_03:53:33.jpg,0,0
17-06-2024_03:53:40,./image/17-06-2024_03:53:39.jpg,0,0
17-06-2024_03:53:45,./image/17-06-2024_03:53:44.jpg,0,0
17-06-2024_03:53:46,./image/17-06-2024_03:53:45.jpg,0,0
17-06-2024_03:53:51,./image/17-06-2024_03:53:50.jpg,0,0
17-06-2024_03:53:52,./image/17-06-2024_03:53:51.jpg,0,0
17-06-2024_03:53:57,./image/17-06-2024_03:53:56.jpg,0,0
17-06-2024_03:53:58,./image/17-06-2024_03:53:57.jpg,0,0
17-06-2024_03:54:03,./image/17-06-2024_03:54:02.jpg,0,0
17-06-2024_03:54:04,./image/17-06-2024_03:54:03.jpg,0,0
17-06-2024_03:54:09,./image/17-06-2024_03:54:08.jpg,0,0
17-06-2024_03:54:10,./image/17-06-2024_03:54:09.jpg,0,0
17-06-2024_03:54:15,./image/17-06-2024_03:54:14.jpg,0,0
17-06-2024_03:54:16,./image/17-06-2024_03:54:15.jpg,0,0
17-06-2024_03:54:21,./image/17-06-2024_03:54:20.jpg,0,0
17-06-2024_03:54:22,./image/17-06-2024_03:54:21.jpg,0,0
17-06-2024_03:54:27,./image/17-06-2024_03:54:26.jpg,0,0
17-06-2024_03:54:28,./image/17-06-2024_03:54:27.jpg,0,0
17-06-2024_03:54:33,./image/17-06-2024_03:54:33.jpg,0,0
17-06-2024_03:54:39,./image/17-06-2024_03:54:39.jpg,0,0
17-06-2024_03:54:40,./image/17-06-2024_03:54:40.jpg,0,0
17-06-2024_03:54:45,./image/17-06-2024_03:54:45.jpg,0,0
17-06-2024_03:54:46,./image/17-06-2024_03:54:46.jpg,0,0
17-06-2024_03:54:52,./image/17-06-2024_03:54:51.jpg,0,0
17-06-2024_03:54:52,./image/17-06-2024_03:54:52.jpg,0,0
17-06-2024_03:54:58,./image/17-06-2024_03:54:57.jpg,0,0
17-06-2024_03:54:59,./image/17-06-2024_03:54:58.jpg,0,0
17-06-2024_03:55:04,./image/17-06-2024_03:55:03.jpg,0,0
17-06-2024_03:55:05,./image/17-06-2024_03:55:04.jpg,0,0
17-06-2024_03:55:10,./image/17-06-2024_03:55:09.jpg,0,0
17-06-2024_03:55:11,./image/17-06-2024_03:55:10.jpg,0,0
17-06-2024_03:55:16,./image/17-06-2024_03:55:15.jpg,0,0
17-06-2024_03:55:17,./image/17-06-2024_03:55:16.jpg,0,0
17-06-2024_03:55:22,./image/17-06-2024_03:55:21.jpg,0,0
17-06-2024_03:55:23,./image/17-06-2024_03:55:22.jpg,0,0
17-06-2024_03:55:28,./image/17-06-2024_03:55:27.jpg,0,0
17-06-2024_03:55:29,./image/17-06-2024_03:55:28.jpg,0,0
17-06-2024_03:55:34,./image/17-06-2024_03:55:33.jpg,0,0
17-06-2024_03:55:35,./image/17-06-2024_03:55:34.jpg,0,0
17-06-2024_03:55:40,./image/17-06-2024_03:55:40.jpg,0,0
17-06-2024_03:55:46,./image/17-06-2024_03:55:46.jpg,0,0
17-06-2024_03:55:47,./image/17-06-2024_03:55:47.jpg,0,0
17-06-2024_03:55:53,./image/17-06-2024_03:55:52.jpg,0,0
17-06-2024_03:55:53,./image/17-06-2024_03:55:53.jpg,0,0
17-06-2024_03:55:59,./image/17-06-2024_03:55:58.jpg,0,0
17-06-2024_03:55:59,./image/17-06-2024_03:55:59.jpg,0,0
17-06-2024_03:56:05,./image/17-06-2024_03:56:04.jpg,0,0
17-06-2024_03:56:06,./image/17-06-2024_03:56:05.jpg,0,0
17-06-2024_03:56:11,./image/17-06-2024_03:56:10.jpg,0,0
17-06-2024_03:56:12,./image/17-06-2024_03:56:11.jpg,0,0
17-06-2024_03:56:17,./image/17-06-2024_03:56:16.jpg,0,0
17-06-2024_03:56:18,./image/17-06-2024_03:56:17.jpg,0,0
17-06-2024_03:56:23,./image/17-06-2024_03:56:22.jpg,0,0
17-06-2024_03:56:24,./image/17-06-2024_03:56:23.jpg,0,0
17-06-2024_03:56:29,./image/17-06-2024_03:56:28.jpg,0,0
17-06-2024_03:56:30,./image/17-06-2024_03:56:29.jpg,0,0
17-06-2024_03:56:35,./image/17-06-2024_03:56:34.jpg,0,0
17-06-2024_03:56:36,./image/17-06-2024_03:56:35.jpg,0,0
17-06-2024_03:56:41,./image/17-06-2024_03:56:40.jpg,0,0
17-06-2024_03:56:42,./image/17-06-2024_03:56:41.jpg,0,0
17-06-2024_03:56:47,./image/17-06-2024_03:56:47.jpg,0,0
17-06-2024_03:56:53,./image/17-06-2024_03:56:53.jpg,0,0
17-06-2024_03:56:54,./image/17-06-2024_03:56:54.jpg,0,0
17-06-2024_03:56:59,./image/17-06-2024_03:56:59.jpg,0,0
17-06-2024_03:57:00,./image/17-06-2024_03:57:00.jpg,0,0
17-06-2024_03:57:06,./image/17-06-2024_03:57:05.jpg,0,0
17-06-2024_03:57:06,./image/17-06-2024_03:57:06.jpg,0,0
17-06-2024_03:57:12,./image/17-06-2024_03:57:11.jpg,0,0
17-06-2024_03:57:12,./image/17-06-2024_03:57:12.jpg,0,0
17-06-2024_03:57:18,./image/17-06-2024_03:57:17.jpg,0,0
17-06-2024_03:57:19,./image/17-06-2024_03:57:18.jpg,0,0
17-06-2024_03:57:24,./image/17-06-2024_03:57:23.jpg,0,0
17-06-2024_03:57:25,./image/17-06-2024_03:57:24.jpg,0,0
17-06-2024_03:57:30,./image/17-06-2024_03:57:29.jpg,0,0
17-06-2024_03:57:31,./image/17-06-2024_03:57:30.jpg,0,0
17-06-2024_03:57:36,./image/17-06-2024_03:57:35.jpg,0,0
17-06-2024_03:57:37,./image/17-06-2024_03:57:36.jpg,0,0
17-06-2024_03:57:42,./image/17-06-2024_03:57:41.jpg,0,0
17-06-2024_03:57:43,./image/17-06-2024_03:57:42.jpg,0,0
17-06-2024_03:57:48,./image/17-06-2024_03:57:47.jpg,0,0
17-06-2024_03:57:49,./image/17-06-2024_03:57:48.jpg,0,0
17-06-2024_03:57:54,./image/17-06-2024_03:57:54.jpg,0,0
17-06-2024_03:58:00,./image/17-06-2024_03:58:00.jpg,0,0
17-06-2024_03:58:01,./image/17-06-2024_03:58:01.jpg,0,0
17-06-2024_03:58:06,./image/17-06-2024_03:58:06.jpg,0,0
17-06-2024_03:58:07,./image/17-06-2024_03:58:07.jpg,0,0
17-06-2024_03:58:13,./image/17-06-2024_03:58:12.jpg,0,0
17-06-2024_03:58:13,./image/17-06-2024_03:58:13.jpg,0,0
17-06-2024_03:58:19,./image/17-06-2024_03:58:18.jpg,0,0
17-06-2024_03:58:20,./image/17-06-2024_03:58:19.jpg,0,0
17-06-2024_03:58:25,./image/17-06-2024_03:58:24.jpg,0,0
17-06-2024_03:58:26,./image/17-06-2024_03:58:25.jpg,0,0
17-06-2024_03:58:31,./image/17-06-2024_03:58:30.jpg,0,0
17-06-2024_03:58:32,./image/17-06-2024_03:58:31.jpg,0,0
17-06-2024_03:58:37,./image/17-06-2024_03:58:36.jpg,0,0
17-06-2024_03:58:38,./image/17-06-2024_03:58:37.jpg,0,0
17-06-2024_03:58:43,./image/17-06-2024_03:58:42.jpg,0,0
17-06-2024_03:58:44,./image/17-06-2024_03:58:43.jpg,0,0
17-06-2024_03:58:49,./image/17-06-2024_03:58:48.jpg,0,0
17-06-2024_03:58:50,./image/17-06-2024_03:58:49.jpg,0,0
17-06-2024_03:58:55,./image/17-06-2024_03:58:54.jpg,0,0
17-06-2024_03:58:56,./image/17-06-2024_03:58:55.jpg,0,0
17-06-2024_03:59:01,./image/17-06-2024_03:59:01.jpg,0,0
17-06-2024_03:59:07,./image/17-06-2024_03:59:07.jpg,0,0
17-06-2024_03:59:08,./image/17-06-2024_03:59:08.jpg,0,0
17-06-2024_03:59:13,./image/17-06-2024_03:59:13.jpg,0,0
17-06-2024_03:59:14,./image/17-06-2024_03:59:14.jpg,0,0
17-06-2024_03:59:20,./image/17-06-2024_03:59:19.jpg,0,0
17-06-2024_03:59:20,./image/17-06-2024_03:59:20.jpg,0,0
17-06-2024_03:59:26,./image/17-06-2024_03:59:25.jpg,0,0
17-06-2024_03:59:27,./image/17-06-2024_03:59:26.jpg,0,0
17-06-2024_03:59:32,./image/17-06-2024_03:59:31.jpg,0,0
17-06-2024_03:59:33,./image/17-06-2024_03:59:32.jpg,0,0
17-06-2024_03:59:38,./image/17-06-2024_03:59:37.jpg,0,0
17-06-2024_03:59:39,./image/17-06-2024_03:59:38.jpg,0,0
17-06-2024_03:59:44,./image/17-06-2024_03:59:43.jpg,0,0
17-06-2024_03:59:45,./image/17-06-2024_03:59:44.jpg,0,0
17-06-2024_03:59:50,./image/17-06-2024_03:59:49.jpg,0,0
17-06-2024_03:59:51,./image/17-06-2024_03:59:50.jpg,0,0
17-06-2024_03:59:56,./image/17-06-2024_03:59:55.jpg,0,0
17-06-2024_03:59:57,./image/17-06-2024_03:59:56.jpg,0,0
17-06-2024_04:00:02,./image/17-06-2024_04:00:01.jpg,0,0
